,label,annee,localite,departement,nom_etablissement,position,rne,latitude,longitude
509,1,2019,Montauban,082,Lycée d'enseignement général et technologique Bourdelle,"[44.0147910643, 1.36793044107]",0820021C,44.0147910643,1.36793044107
510,2,2021,Montauban,082,Lycée ens général technologique professionnel agricole et Professionnel Agricole de Montauban,"[44.0335398937, 1.31802044469]",0820559M,44.0335398937,1.31802044469
511,1,2018,Montauban-de-Luchon,031,Lycée professionnel du Bois,"[42.7919698714, 0.603439839323]",0310006N,42.7919698714,0.603439839323
512,1,2021,Montech,082,Lycée polyvalent Olympe de Gouges,"[43.9615411327, 1.24858982809]",0820917B,43.9615411327,1.24858982809
513,2,2019,Monteils,082,Lycée polyvalent Claude Nougaro,"[44.1731024258, 1.56522950126]",0820883P,44.1731024258,1.56522950126
514,2,2017,Montpellier,034,Lycée d'enseignement général et technologique Jean Monnet,"[43.628708597, 3.83093651783]",0341736C,43.628708597,3.83093651783
515,1,2018,Montpellier,034,Lycée polyvalent Jules Guesde,"[43.6117160758, 3.8479700774]",0340040J,43.6117160758,3.8479700774
516,1,2018,Montpellier,034,Lycée professionnel Jules Ferry,"[43.606075055, 3.84160977179]",0340045P,43.606075055,3.84160977179
517,2,2018,Montpellier,034,Lycée polyvalent des Métiers Georges Frêche,"[43.6049332853, 3.91206971476]",0342225J,43.6049332853,3.91206971476
518,1,2021,Montpellier,034,Lycée professionnel Lycée Léonard de Vinci,"[43.6229146115, 3.83258051585]",0341385W,43.6229146115,3.83258051585
519,2,2021,Muret,031,Lycée polyvalent Pierre d'Aragon,"[43.4542722924, 1.33068939434]",0310024H,43.4542722924,1.33068939434
520,1,2019,Narbonne,011,Lycée professionnel Narbonne,"[43.15986, 2.991603]",0110710M,43.15986,2.991603
521,3,2019,Narbonne,011,Lycée d'enseignement général et technologique Docteur Lacroix,"[43.1775350538, 3.00219016219]",0110022P,43.1775350538,3.00219016219
522,3,2021,Narbonne,011,Lycée d'enseignement général et technologique Docteur Lacroix,"[43.1775350538, 3.00219016219]",0110022P,43.1775350538,3.00219016219
523,2,2018,Nîmes,030,Lycée professionnel Jules Raimu,"[43.8194463251, 4.33025974761]",0301270T,43.8194463251,4.33025974761
524,1,2019,Nîmes,030,Lycée professionnel Voltaire,"[43.8267667577, 4.33706002093]",0301210C,43.8267667577,4.33706002093
525,2,2019,Nîmes,030,Lycée professionnel Jules Raimu,"[43.8194463251, 4.33025974761]",0301270T,43.8194463251,4.33025974761
526,1,2018,Nogaro,032,"Lycée polyvalent des Métiers d'Artagnan
d'Artagnan","[43.7541919005, -0.0279502060966]",0320025D,43.7541919005,-0.0279502060966
527,2,2021,Nogaro,032,Lycée polyvalent des Métiers d'Artagnan,"[43.7541919005, -0.0279502060966]",0320025D,43.7541919005,-0.0279502060966
528,2,2018,Pamiers,009,Lycée d'enseignement général et technologique Agricole Epla de Pamiers,"[43.123536, 1.643413]",0090022A,43.123536,1.643413
529,3,2017,Perpignan,066,Lycée polyvalent Pablo Picasso,"[42.6966809866, 2.92661960371]",0660014G,42.6966809866,2.92661960371
530,1,2017,Perpignan,066,Lycée professionnel Léon Blum,"[42.6773858181, 2.90618041918]",0660520G,42.6773858181,2.90618041918
531,1,2018,Perpignan,066,Lycée polyvalent Jean Lurçat,"[42.6924472063, 2.90913006884]",0660011D,42.6924472063,2.90913006884
532,3,2018,Perpignan,066,Lycée polyvalent Pablo Picasso,"[42.6966809866, 2.92661960371]",0660014G,42.6966809866,2.92661960371
533,2,2019,Perpignan,066,Lycée d'enseignement général et technologique François Arago,"[42.6947528759, 2.8860399788]",0660010C,42.6947528759,2.8860399788
534,1,2019,Perpignan,066,Lycée professionnel Léon Blum,"[42.6773858181, 2.90618041918]",0660520G,42.6773858181,2.90618041918
535,1,2021,Perpignan,066,Lycée professionnel Léon Blum,"[42.6773858181, 2.90618041918]",0660520G,42.6773858181,2.90618041918
536,1,2017,Pézenas,034,Lycée professionnel Pézenas,"[43.456995, 3.417222]",0341059S,43.456995,3.417222
537,1,2018,Pézenas,034,Lycée professionnel Pézenas,"[43.456995, 3.417222]",0341059S,43.456995,3.417222
538,1,2019,Pézenas,034,Lycée professionnel Charles Alliès,"[43.4572682191, 3.41767006933]",0340061G,43.4572682191,3.41767006933
539,1,2021,Pins-Justaret,031,Lycée polyvalent Jean Pierre Vernant,"[43.4776456418, 1.38849040142]",0312744P,43.4776456418,1.38849040142
540,3,2021,Prades,066,Lycée polyvalent Charles Renouvier,"[42.6242604437, 2.41702969015]",0660021P,42.6242604437,2.41702969015
541,1,2019,Revel,031,Lycée d'enseignement général et technologique des Métiers Vincent Auriol,"[43.4560009798, 2.01188962995]",0310028M,43.4560009798,2.01188962995
542,1,2021,Revel,031,Lycée professionnel des Métiers d'Art du Bois,"[43.4513534847, 2.00555736632]",0310088C,43.4513534847,2.00555736632
543,1,2019,Riscle,032,Lycée professionnel Riscle,"[43.657837, -0.082816]",0320646D,43.657837,-0.082816
544,1,2018,Rivesaltes,066,Lycée professionnel Rivesaltes,"[42.76597, 2.871154]",0660039J,42.76597,2.871154
545,1,2019,Saint-Affrique,012,Lycée professionnel Saint Affrique,"[43.957995, 2.850645]",0120938E,43.957995,2.850645
546,1,2018,Saint-Chély-d'Apcher,048,Lycée d'enseignement général et technologique agricole François Rabelais Agricole François Rabelais,"[44.806931, 3.30294]",0480514Y,44.806931,3.30294
547,1,2018,Saint-Chély-d'Apcher,048,Lycée polyvalent des Métiers Théophile Roussel,"[44.8037071463, 3.27366945533]",0480688M,44.8037071463,3.27366945533
548,2,2017,Saint-Christol-lès-Alès,030,Lycée polyvalent Jacques Prévert,"[44.0931630254, 4.08262261102]",0301778V,44.0931630254,4.08262261102
549,3,2021,Saint-Christol-lès-Alès,030,Lycée polyvalent Jacques Prévert,"[44.0931630254, 4.08262261102]",0301778V,44.0931630254,4.08262261102
550,2,2018,Saint-Girons,009,Lycée professionnel Aristide Bergès,"[42.961643947, 1.09161975514]",0090019X,42.961643947,1.09161975514
551,1,2019,Saint-Girons,009,Lycée d'enseignement général du Couserans,"[42.9775282923, 1.15048006925]",0090018W,42.9775282923,1.15048006925
552,1,2021,Saint-Girons,009,Lycée professionnel Aristide Bergès,"[42.961643947, 1.09161975514]",0090019X,42.961643947,1.09161975514
553,1,2021,Saint-Jean-du-Gard,030,Lycée professionnel Marie Curie,"[44.101103104, 3.88580322928]",0300041G,44.101103104,3.88580322928
554,1,2018,Saint-Pons-de-Thomières,034,Lycée professionnel Jacques Brel,"[43.4878553819, 2.76470974603]",0340069R,43.4878553819,2.76470974603
555,2,2021,Saint-Pons-de-Thomières,034,Lycée professionnel Jacques Brel,"[43.4878553819, 2.76470974603]",0340069R,43.4878553819,2.76470974603
556,1,2019,Saverdun,009,Lycée professionnel Dr Philippe Tissie,"[43.2339129826, 1.57967041613]",0090024C,43.2339129826,1.57967041613
557,1,2021,Saverdun,009,Lycée professionnel Dr Philippe Tissie,"[43.2339129826, 1.57967041613]",0090024C,43.2339129826,1.57967041613
558,1,2018,Sérignan,034,Lycée polyvalent Marc Bloch,"[43.263181338, 3.28458054667]",0342091N,43.263181338,3.28458054667
559,2,2017,Sète,034,Lycée d'enseignement général et technologique Irène et Frédéric Joliot Curie,"[43.3962447797, 3.66671052437]",0340076Y,43.3962447797,3.66671052437
560,2,2018,Sète,034,Lycée d'enseignement général Paul Valéry,"[43.4014167183, 3.69198953669]",0340075X,43.4014167183,3.69198953669
561,1,2021,Sète,034,Lycée de la Mer Paul Bousquet,"[43.4233946459, 3.67449034588]",0341699M,43.4233946459,3.67449034588
562,1,2019,Souillac,046,Lycée professionnel Hôtelier Quercy Périgord,"[44.8954986436, 1.4706205193]",0460529A,44.8954986436,1.4706205193
563,1,2019,Tarbes,065,Lycée professionnel Tarbes,"[43.239429, 0.064369]",0650138X,43.239429,0.064369
564,1,2019,Tarbes,065,Lycée d'enseignement général Théophile Gautier,"[43.2337579174, 0.071970512389]",0650025Z,43.2337579174,0.071970512389
565,1,2019,Tarbes,065,Lycée d'enseignement général et technologique des Métiers Jean Dupuy,"[43.2295156467, 0.0645498361497]",0650027B,43.2295156467,0.0645498361497
566,2,2021,Tarbes,065,Lycée d'enseignement général Théophile Gautier,"[43.2337579174, 0.071970512389]",0650025Z,43.2337579174,0.071970512389
567,3,2019,Théza,066,Lycée d'enseignement général et technologique Agricole Fédérico Garcia Lorca,"[42.645731, 2.937149]",0660699B,42.645731,2.937149
568,1,2021,Théza,066,Lycée d'enseignement général et technologique Agricole de Perpignan Théza,"[42.6455959599, 2.9373497084]",0660699B,42.6455959599,2.9373497084
569,1,2017,Toulouse,031,Lycée d'enseignement général et technologique Marcelin Berthelot,"[43.587369724, 1.44316036526]",0310039Z,43.587369724,1.44316036526
570,1,2017,Toulouse,031,Lycée d'enseignement général et technologique Toulouse Lautrec,"[43.6268191285, 1.44212044299]",0311586F,43.6268191285,1.44212044299
571,1,2018,Toulouse,031,Lycée polyvalent Déodat de Séverac,"[43.5891404207, 1.42645980489]",0310044E,43.5891404207,1.42645980489
572,1,2018,Toulouse,031,Lycée professionnel Guynemer,"[43.5873901144, 1.45208006422]",0310051M,43.5873901144,1.45208006422
573,1,2018,Toulouse,031,Lycée professionnel Gabriel Péri,"[43.6058953911, 1.45491966936]",0310056T,43.6058953911,1.45491966936
574,1,2019,Toulouse,031,Lycée professionnel Guynemer,"[43.5873901144, 1.45208006422]",0310051M,43.5873901144,1.45208006422
575,1,2019,Toulouse,031,Lycée d'enseignement général et technologique Rive Gauche,"[43.5854129782, 1.39778022284]",0311323V,43.5854129782,1.39778022284
576,1,2021,Toulouse,031,Lycée professionnel Roland Garros,"[43.6295562041, 1.42869981778]",0310052N,43.6295562041,1.42869981778
577,1,2021,Toulouse,031,Lycée professionnel Hélène Boucher,"[43.6135292772, 1.43390012746]",0310057U,43.6135292772,1.43390012746
578,1,2021,Toulouse,031,Lycée d'enseignement général et technologique des Arènes,"[43.5922462558, 1.41860012796]",0312267W,43.5922462558,1.41860012796
579,1,2019,Tournefeuille,031,Lycée polyvalent Marie Louise Dissard Françoise,"[43.5766897088, 1.31268051419]",0312746S,43.5766897088,1.31268051419
580,2,2017,Valence,082,Lycée polyvalent Jean Baylet,"[44.1136116201, 0.896530489756]",0820899G,44.1136116201,0.896530489756
581,1,2019,Vic-en-Bigorre,065,Lycée professionnel Pierre Mendès France,"[43.3887579296, 0.056319712331]",0650035K,43.3887579296,0.056319712331
582,1,2019,Vic-en-Bigorre,065,Lycée d'enseignement général Pierre Mendès France,"[43.3887579296, 0.056319712331]",0650038N,43.3887579296,0.056319712331
583,2,2021,Villefranche-de-Lauragais,031,Lycée polyvalent Léon Blum,"[43.4004629981, 1.72937996881]",0312915A,43.4004629981,1.72937996881
584,1,2019,Villefranche-de-Rouergue,012,Établissement régional d'enseignement adapté,"[44.3506941408, 2.00269023412]",0121178R,44.3506941408,2.00269023412
585,1,2021,Villefranche-de-Rouergue,012,Lycée d'enseignement général et technologique Raymond Savignac,"[44.3546424798, 2.03704937648]",0120031U,44.3546424798,2.03704937648
586,1,2017,Villelongue-dels-Monts,066,Lycée professionnel Alfred Sauvy,"[42.5438599342, 2.89186960559]",0660026V,42.5438599342,2.89186960559
587,1,2021,Agde,034,Lycée polyvalent Auguste Loubatières,"[43.3000701903, 3.48305956456]",0340002T,43.3000701903,3.48305956456
588,2,2019,Albi,081,Lycée d'enseignement général Bellevue,"[43.9191566269, 2.16069961044]",0810005R,43.9191566269,2.16069961044
589,1,2017,Albi,081,Lycée général et technologique agricole - EPLA d'Albi Agricole Epla d'Albi,"[43.91942160700829, 2.1017936829450465]",0810121S,43.91942160700829,2.1017936829450465
590,1,2018,Albi,081,Lycée général et technologique agricole - EPLA d'Albi Agricole Epla d'Albi,"[43.91942160700829, 2.1017936829450465]",0810121S,43.91942160700829,2.1017936829450465
591,1,2021,Albi,081,Lycée professionnel Toulouse Lautrec,"[43.925946863, 2.13937959645]",0810003N,43.925946863,2.13937959645
592,1,2021,Albi,081,Lycée polyvalent des Métiers Louis Rascol,"[43.9310426514, 2.15075998953]",0810004P,43.9310426514,2.15075998953
593,1,2021,Albi,081,Lycée ens général technologique professionnel agricole et Professionnel Agricole d'Albi,"[43.9194082007, 2.1018001201]",0810121S,43.9194082007,2.1018001201
594,2,2021,Argelès-sur-Mer,066,Lycée polyvalent Christian Bourquin,"[42.5655105974, 3.00579015568]",0660924W,42.5655105974,3.00579015568
595,1,2017,Auch,032,Lycée d'enseignement général et technologique Agricole,"[43.62190345494267, 0.5723183147337335]",0320039U,43.62190345494267,0.5723183147337335
596,1,2021,Aureilhan,065,Lycée professionnel Sixte Vignon,"[43.2453359939, 0.0851603398894]",0650028C,43.2453359939,0.0851603398894
597,1,2021,Bagnols-sur-Cèze,030,Lycée polyvalent Albert Einstein,"[44.1638024321, 4.61178004196]",0300950V,44.1638024321,4.61178004196
598,1,2017,Béziers,034,Lycée polyvalent Jean Moulin,"[43.341574183, 3.23496053762]",0340011C,43.341574183,3.23496053762
599,1,2021,Béziers,034,Lycée polyvalent Jean Moulin,"[43.341574183, 3.23496053762]",0340011C,43.341574183,3.23496053762
600,2,2021,Béziers,034,Lycée professionnel Jean Mermoz,"[43.3492617569, 3.233909559]",0340012D,43.3492617569,3.233909559
601,1,2017,Cahors,046,Lycée polyvalent des Métiers Gaston Monnerville,"[44.4635432062, 1.45505007392]",0460493L,44.4635432062,1.45505007392
602,1,2019,Cahors,046,Lycée d'enseignement général et technologique des Métiers Clément Marot,"[44.4499252232, 1.43927407211]",0460007H,44.4499252232,1.43927407211
603,1,2019,Cahors,046,Lycée professionnel Clément Marot,"[44.4499252232, 1.43927407211]",0460051F,44.4499252232,1.43927407211
604,2,2021,Canet-en-Roussillon,066,Lycée polyvalent Rosa Luxemburg,"[42.702365358, 3.02665025419]",0660856X,42.702365358,3.02665025419
605,1,2017,Carcassonne,011,Lycée polyvalent Jules Fil,"[43.2141729679, 2.37127999873]",0110007Y,43.2141729679,2.37127999873
606,1,2019,Carcassonne,011,Lycée polyvalent Jules Fil,"[43.2141729679, 2.37127999873]",0110007Y,43.2141729679,2.37127999873
607,2,2021,Carcassonne,011,Lycée polyvalent Jules Fil,"[43.2141729679, 2.37127999873]",0110007Y,43.2141729679,2.37127999873
608,1,2017,Castanet-Tolosan,031,Lycée d'enseignement général et technologique Legta de Toulouse Auzeville,"[43.535064697265625, 1.4846115112304688]",0311262D,43.535064697265625,1.4846115112304688
609,2,2018,Castanet-Tolosan,031,Lycée d'enseignement général et technologique Legta de Toulouse Auzeville,"[43.535064697265625, 1.4846115112304688]",0311262D,43.535064697265625,1.4846115112304688
610,1,2019,Castelnaudary,011,Lycée d'enseignement général et technologique Agricole Pierre Paul Riquet,"[43.302735856809875, 1.9389805227886023]",0110677B,43.302735856809875,1.9389805227886023
611,2,2019,Castelnaudary,011,Lycée polyvalent Germaine Tillion,"[43.3173394011, 1.94886950416]",0110012D,43.3173394011,1.94886950416
612,1,2017,Castelnau-le-Lez,034,Lycée polyvalent Georges Pompidou,"[43.6489487886, 3.91989057062]",0341921D,43.6489487886,3.91989057062
613,1,2019,Castres,081,Lycée professionnel Anne Veaute,"[43.6024716659, 2.2347406107]",0810018E,43.6024716659,2.2347406107
614,3,2017,Clermont-l'Hérault,034,Lycée d'enseignement général et technologique René Gosse,"[43.6261906228, 3.43196950024]",0340023R,43.6261906228,3.43196950024
615,1,2018,Colomiers,031,Lycée d'enseignement général et technologique International Victor Hugo,"[43.6159163683, 1.30821054004]",0312093G,43.6159163683,1.30821054004
616,1,2021,Cugnaux,031,Lycée d'enseignement général et technologique Henri Matisse,"[43.5302480144, 1.35218971828]",0312290W,43.5302480144,1.35218971828
617,1,2017,Decazeville,012,Lycée polyvalent la Découverte,"[44.5682978671, 2.25510025861]",0120006S,44.5682978671,2.25510025861
618,1,2019,Decazeville,012,Lycée polyvalent la Découverte,"[44.5682978671, 2.25510025861]",0120006S,44.5682978671,2.25510025861
619,2,2021,Decazeville,012,Lycée polyvalent la Découverte,"[44.5682978671, 2.25510025861]",0120006S,44.5682978671,2.25510025861
620,1,2018,Figeac,046,Lycée d'enseignement général et technologique Agricole de Figeac,"[44.572952899774066, 2.0288178067268925]",0460490H,44.572952899774066,2.0288178067268925
621,1,2019,Foix,009,Lycée d'enseignement général et technologique Gabriel Fauré,"[42.9619671209, 1.6049297132]",0090002D,42.9619671209,1.6049297132
622,1,2018,Gaillac,081,Lycée d'enseignement général et technologique Victor Hugo,"[43.9034934707, 1.90047971624]",0810023K,43.9034934707,1.90047971624
623,2,2019,Gaillac,081,Lycée d'enseignement général et technologique Victor Hugo,"[43.9034934707, 1.90047971624]",0810023K,43.9034934707,1.90047971624
624,3,2021,Gignac,034,Lycée polyvalent Simone Veil,"[43.6491911866, 3.55317382315]",0342436N,43.6491911866,3.55317382315
625,1,2018,Gourdan-Polignan,031,Lycée polyvalent des Métiers Paul Mathou,"[43.0767218792, 0.583750202386]",0310017A,43.0767218792,0.583750202386
626,2,2021,Gourdan-Polignan,031,Lycée polyvalent des Métiers Paul Mathou,"[43.0767218792, 0.583750202386]",0310017A,43.0767218792,0.583750202386
627,1,2021,La Canourgue,048,Lycée ens général technologique professionnel agricole et Professionnel Agricole de la Canourgue,"[44.4300438244, 3.22352980287]",0480657D,44.4300438244,3.22352980287
628,2,2017,Lattes,034,Lycée polyvalent Jean François Champollion,"[43.5862763487, 3.93126992944]",0341794R,43.5862763487,3.93126992944
629,3,2018,Lattes,034,Lycée polyvalent Jean François Champollion,"[43.5862763487, 3.93126992944]",0341794R,43.5862763487,3.93126992944
630,3,2019,Lattes,034,Lycée polyvalent Jean François Champollion,"[43.5862763487, 3.93126992944]",0341794R,43.5862763487,3.93126992944
631,1,2019,Lavaur,081,Lycée professionnel Lavaur,"[43.6993476, 1.8209165]",0810578N,43.6993476,1.8209165
632,1,2021,Lavelanet,009,Lycée professionnel Joseph Marie Jacquard,"[42.9210527456, 1.84102035978]",0090006H,42.9210527456,1.84102035978
633,1,2019,Le Montat,046,Lycée professionnel Cahors,"[44.3754167, 1.443361111111111]",0460661U,44.3754167,1.443361111111111
634,1,2021,Le Montat,046,Lycée professionnel de Cahors Le Montat,"[44.3777816975, 1.44202951633]",0460661U,44.3777816975,1.44202951633
635,1,2017,Lourdes,065,Lycée d'enseignement général et technologique la Serre de Sarsan,"[43.1069857495, -0.0250796215339]",0650040R,43.1069857495,-0.0250796215339
636,1,2018,Mazamet,081,Lycée professionnel Hôtelier,"[43.5045256663, 2.38351985365]",0811144D,43.5045256663,2.38351985365
637,1,2017,Mende,048,Lycée d'enseignement général et technologique Chaptal,"[44.5211784702, 3.50813007903]",0480007X,44.5211784702,3.50813007903
638,1,2018,Mende,048,Lycée professionnel Emile Peytavin,"[44.5249679469, 3.47927005964]",0480019K,44.5249679469,3.47927005964
639,1,2019,Mende,048,Lycée d'enseignement général et technologique Chaptal,"[44.5211784702, 3.50813007903]",0480007X,44.5211784702,3.50813007903
640,1,2021,Mende,048,Lycée d'enseignement général et technologique Émile Peytavin,"[44.5251660441, 3.47842986926]",0480009Z,44.5251660441,3.47842986926
641,1,2019,Millau,012,Lycée d'enseignement général et technologique Jean Vigo,"[44.0920269362, 3.05459016564]",0120012Y,44.0920269362,3.05459016564
642,1,2017,Mirande,032,Lycée professionnel Mirande,"[43.530172, 0.401851]",0320557G,43.530172,0.401851
643,1,2018,Mirepoix,009,Lycée polyvalent,"[43.0858968979, 1.8827606137]",0090013R,43.0858968979,1.8827606137
644,1,2019,Mirepoix,009,Lycée polyvalent,"[43.0858968979, 1.8827606137]",0090013R,43.0858968979,1.8827606137
645,1,2019,Moissac,082,Lycée d'enseignement général François Mitterrand,"[44.1045659889, 1.09296977915]",0820016X,44.1045659889,1.09296977915
646,1,2021,Moissac,082,Lycée d'enseignement général François Mitterrand,"[44.1045659889, 1.09296977915]",0820016X,44.1045659889,1.09296977915
647,1,2021,Moissac,082,Lycée professionnel de Moissac,"[44.1025890646, 1.09623950708]",0820531G,44.1025890646,1.09623950708
648,2,2018,Montauban,082,Lycée général et technologique agricole Agricole,"[44.031948, 1.314747]",0820559M,44.031948,1.314747
649,1,2018,Montauban,082,Lycée d'enseignement général Michelet,"[44.0142380592, 1.36266992623]",0820020B,44.0142380592,1.36266992623
650,1,2018,Montauban,082,Lycée d'enseignement général et technologique Bourdelle,"[44.0147910643, 1.36793044107]",0820021C,44.0147910643,1.36793044107
651,1,2021,Montauban,082,Lycée d'enseignement général et technologique Bourdelle,"[44.0147910643, 1.36793044107]",0820021C,44.0147910643,1.36793044107
652,1,2021,Montauban,082,Lycée professionnel Bourdelle,"[44.014317048, 1.36862009138]",0820032P,44.014317048,1.36862009138
653,1,2019,Montech,082,Lycée polyvalent Olympe de Gouges,"[43.9615411327, 1.24858982809]",0820917B,43.9615411327,1.24858982809
654,1,2018,Montpellier,034,Lycée d'enseignement général et technologique Legta de l'Hérault,"[43.64594, 3.862756]",0340128E,43.64594,3.862756
655,1,2018,Montpellier,034,Lycée d'enseignement général et technologique Joffre,"[43.6120782561, 3.88470980317]",0340038G,43.6120782561,3.88470980317
656,2,2018,Montpellier,034,Lycée d'enseignement général et technologique Georges Clémenceau,"[43.6026634567, 3.873020613]",0340039H,43.6026634567,3.873020613
657,1,2018,Montpellier,034,Lycée polyvalent Jean Mermoz,"[43.6116328222, 3.89088020406]",0340042L,43.6116328222,3.89088020406
658,1,2019,Montpellier,034,Lycée d'enseignement général et technologique Legta de l'Hérault,"[43.64594, 3.862756]",0340128E,43.64594,3.862756
659,1,2019,Montpellier,034,Lycée polyvalent Jules Guesde,"[43.6117160758, 3.8479700774]",0340040J,43.6117160758,3.8479700774
660,1,2019,Montpellier,034,Lycée professionnel Jules Ferry,"[43.606075055, 3.84160977179]",0340045P,43.606075055,3.84160977179
661,2,2019,Montpellier,034,Lycée d'enseignement général et technologique Jean Monnet,"[43.628708597, 3.83093651783]",0341736C,43.628708597,3.83093651783
662,3,2021,Montpellier,034,Lycée d'enseignement général et technologique Jean Monnet,"[43.628708597, 3.83093651783]",0341736C,43.628708597,3.83093651783
663,1,2017,Muret,031,Lycée polyvalent des Métiers Charles de Gaulle,"[43.4688650393, 1.32162060132]",0312822Z,43.4688650393,1.32162060132
664,2,2019,Muret,031,Lycée polyvalent Pierre d'Aragon,"[43.4542722924, 1.33068939434]",0310024H,43.4542722924,1.33068939434
665,1,2018,Narbonne,011,Lycée professionnel Martin Luther King,"[43.15986, 2.991603]",0110710M,43.15986,2.991603
666,1,2018,Narbonne,011,Lycée polyvalent Louise Michel,"[43.1895828012, 3.0194500406]",0110023R,43.1895828012,3.0194500406
667,2,2021,Narbonne,011,Lycée professionnel de Narbonne,"[43.160148852, 2.9917002829]",0110710M,43.160148852,2.9917002829
668,1,2017,Nîmes,030,Lycée d'enseignement général et technologique Alphonse Daudet,"[43.8353556886, 4.35724947326]",0300021K,43.8353556886,4.35724947326
669,1,2017,Nîmes,030,Lycée polyvalent Ernest Hemingway,"[43.8248989704, 4.35335005806]",0300027S,43.8248989704,4.35335005806
670,1,2018,Nîmes,030,Lycée professionnel des Métiers Frédéric Mistral,"[43.8228290113, 4.36043026789]",0300058A,43.8228290113,4.36043026789
671,1,2018,Nîmes,030,Lycée d'enseignement général et technologique Philippe Lamour,"[43.831576246, 4.3848306214]",0301552Z,43.831576246,4.3848306214
672,1,2021,Nîmes,030,Lycée polyvalent Ernest Hemingway,"[43.8248989704, 4.35335005806]",0300027S,43.8248989704,4.35335005806
673,1,2021,Nîmes,030,Lycée professionnel des Métiers Frédéric Mistral,"[43.8228290113, 4.36043026789]",0300058A,43.8228290113,4.36043026789
