Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;tri;Code Postal
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;DIEUPENTALE;0820373K;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;10;223;66;157;0;33;35;28;35;26;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-DIEUPENTALE-0820373K;82170
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;DONZAC;0820674M;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;116;49;67;0;14;9;17;12;15;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-DONZAC-0820674M;82340
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;DUNES;0820072H;ECOLE PRIMAIRE PUBLIQUE;JEAN BAYLET;PUBLIC;0;0;6;127;46;81;0;12;17;20;16;16;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-DUNES-0820072H;82340
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;DURFORT-LACAPELETTE;0820621E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;73;31;42;0;5;10;11;10;6;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-DURFORT-LACAPELETTE-0820621E;82390
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;ESCATALENS;0820671J;ECOLE PRIMAIRE PUBLIQUE;ANTOINE DE ST-EXUPERY;PUBLIC;0;0;5;121;38;83;0;18;15;15;16;19;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-ESCATALENS-0820671J;82700
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;ESCAZEAUX;0820077N;ECOLE PRIMAIRE PUBLIQUE;DES FONTAINES;PUBLIC;0;0;2;34;10;24;0;10;1;3;1;9;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-ESCAZEAUX-0820077N;82500
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;ESPALAIS;0820078P;ECOLE PRIMAIIRE PUBLIQUE;;PUBLIC;0;0;2;44;21;23;0;11;12;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-ESPALAIS-0820078P;82400
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;ESPARSAC;0820623G;ECOLE PRIMAIRE PUBLIQUE;ANDRE CANDELON;PUBLIC;0;0;1;21;16;5;0;5;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-ESPARSAC-0820623G;82500
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;FABAS;0820084W;ECOLE PRIMAIREPUBLIQUE;;PUBLIC;0;0;3;80;58;22;0;22;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-FABAS-0820084W;82170
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;FAUDOAS;0820624H;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;39;0;39;0;7;7;8;9;8;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-FAUDOAS-0820624H;82500
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;FAUROUX;0820089B;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;12;0;12;0;0;7;5;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-FAUROUX-0820089B;82190
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;FINHAN;0820092E;ECOLE PRIMAIRE PUBLIQUE;JEAN LACAZE;PUBLIC;0;0;7;165;52;113;0;21;24;20;25;23;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-FINHAN-0820092E;82700
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;FINHAN;0820575E;ECOLE ELEMENTAIRE PRIVEE;EMILIE DE RODAT;PRIVE;0;0;4;92;38;54;0;9;11;19;6;9;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-FINHAN-0820575E;82700
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GARGANVILLAR;0820690E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;109;37;72;0;19;11;4;20;18;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GARGANVILLAR-0820690E;82100
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GENEBRIERES;0820625J;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;62;27;35;0;5;7;11;7;5;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GENEBRIERES-0820625J;82230
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GENSAC;0820100N;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;21;0;21;0;0;10;5;4;2;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GENSAC-0820100N;82120
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GOLFECH;0820626K;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;7;167;63;104;0;29;13;24;19;19;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GOLFECH-0820626K;82400
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GOUDOURVILLE;0820106V;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;70;25;45;0;2;16;10;9;8;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GOUDOURVILLE-0820106V;82400
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GRISOLLES;0820111A;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;6;150;150;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GRISOLLES-0820111A;82170
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;GRISOLLES;0820860P;ECOLE ELEMENTAIRE PUBLIQUE;LE GRAND CEDRE;PUBLIC;0;0;12;288;0;276;12;58;50;50;55;63;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-GRISOLLES-0820860P;82170
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;L'HONOR-DE-COS;0820808H;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;118;83;35;0;22;13;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-L'HONOR-DE-COS-0820808H;82130
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LA SALVETAT-BELMONTET;0820478Z;ECOLE ELEMENTAIRE PUBLIQUE;HAMEAU DE BELMONTET;PUBLIC;0;0;4;78;0;78;0;11;16;17;17;17;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LA SALVETAT-BELMONTET-0820478Z;82230
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LA VILLE-DIEU-DU-TEMPLE;0820153W;ECOLE PRIMAIRE PUBLIQUE;JULES FERRY;PUBLIC;0;0;14;297;108;180;9;25;36;40;42;37;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LA VILLE-DIEU-DU-TEMPLE-0820153W;82290
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LABARTHE;0820629N;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;1;21;0;21;0;6;10;5;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LABARTHE-0820629N;82220
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LABASTIDE-DU-TEMPLE;0820857L;ECOLE PRIMAIRE PUBLIQUE;LE PETIT PRINCE;PUBLIC;0;0;6;106;38;62;6;9;12;16;14;11;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LABASTIDE-DU-TEMPLE-0820857L;82100
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LABASTIDE-SAINT-PIERRE;0820121L;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;10;225;0;213;12;41;32;46;49;45;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LABASTIDE-SAINT-PIERRE-0820121L;82370
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LABASTIDE-SAINT-PIERRE;0820692G;ECOLE MATERNELLE PUBLIQUE;EDOUARD MONTELS;PUBLIC;0;0;5;135;135;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LABASTIDE-SAINT-PIERRE-0820692G;82370
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LACOURT-SAINT-PIERRE;0820631R;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;137;49;88;0;16;16;18;19;19;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LACOURT-SAINT-PIERRE-0820631R;82290
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAFRANCAISE;0820136C;ECOLE PRIMAIRE PUBLIQUE;JEAN BAYLET;PUBLIC;0;0;3;57;17;40;0;11;7;5;8;9;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAFRANCAISE-0820136C;82130
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAFRANCAISE;0820576F;ECOLE ELEMENTAIRE PRIVEE;SAINTE-MARIE;PRIVE;0;0;4;88;29;59;0;12;10;15;16;6;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAFRANCAISE-0820576F;82130
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAFRANCAISE;0820795U;ECOLE PRIMAIRE PUBLIQUE;J B VER - F DOLTO;PUBLIC;0;0;8;170;65;93;12;19;16;15;19;24;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAFRANCAISE-0820795U;82130
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAGUEPIE;0820138E;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;3;61;17;44;0;5;9;8;9;13;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAGUEPIE-0820138E;82250
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAMAGISTERE;0820800Z;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;5;111;37;74;0;17;15;16;12;14;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAMAGISTERE-0820800Z;82360
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAMOTHE-CAPDEVILLE;0820142J;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;99;33;66;0;13;20;12;11;10;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAMOTHE-CAPDEVILLE-0820142J;82130
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LARRAZET;0820829F;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;70;21;49;0;11;13;8;7;10;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LARRAZET-0820829F;82500
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAUZERTE;0820150T;ECOLE PRIMAIRE;MARTIAL ARTIS;PUBLIC;0;0;4;83;24;59;0;12;11;16;9;11;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAUZERTE-0820150T;82110
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAVIT;0820675N;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;4;100;0;100;0;21;20;16;24;19;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAVIT-0820675N;82120
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LAVIT;0820782E;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;44;44;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LAVIT-0820782E;82120
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LE CAUSE;0820805E;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;1;18;18;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LE CAUSE-0820805E;82500
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LEOJAC;0820157A;ECOLE PRIMAIRE;;PUBLIC;0;0;5;124;45;79;0;19;14;19;10;17;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LEOJAC-0820157A;82230
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LES BARTHES;0820611U;ECOLE PRIMAIRE PUBLIQUE;GIRONDINE;PUBLIC;0;0;3;58;23;35;0;7;1;13;9;5;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LES BARTHES-0820611U;82100
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;LIZAC;0820633T;ECOLE  PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;41;14;27;0;6;3;5;3;10;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-LIZAC-0820633T;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MALAUSE;0820161E;ECOLE PRIIMAIRE  PUBLIQUE;;PUBLIC;0;0;5;104;37;67;0;8;11;14;16;18;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MALAUSE-0820161E;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MANSONVILLE;0820634U;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;2;30;0;30;0;6;9;7;3;5;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MANSONVILLE-0820634U;82120
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MARSAC;0820165J;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;29;12;17;0;3;4;2;4;4;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MARSAC-0820165J;82120
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MAS-GRENIER;0820167L;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;6;140;42;98;0;17;21;20;26;14;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MAS-GRENIER-0820167L;82600
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MEAUZAC;0820171R;ECOLE ELEMENTAIRE SIMONE VEIL;;PUBLIC;0;0;4;103;0;103;0;17;16;26;17;27;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MEAUZAC-0820171R;82290
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MEAUZAC;0820783F;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;0;0;2;58;58;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MEAUZAC-0820783F;82290
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MIRABEL;0820855J;ECOLE PRIMAIRE;;PUBLIC;0;0;4;91;30;61;0;11;16;11;15;8;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MIRABEL-0820855J;82440
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MIRAMONT-DE-QUERCY;0820177X;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;2;43;23;20;0;11;7;2;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MIRAMONT-DE-QUERCY-0820177X;82190
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820178Y;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE CHABRIE;PUBLIC;1;0;14;245;0;236;9;37;44;57;54;44;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820178Y;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820180A;ECOLE MATERNELLE PUBLIQUE;CAMILLE DELTHIL;PUBLIC;1;0;5;102;102;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820180A;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820185F;ECOLE MATERNELLE PUBLIQUE;SARLAC;PUBLIC;1;0;5;106;106;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820185F;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820187H;ECOLE PRIMAIRE PUBLIQUE;LOUIS GARDES;PUBLIC;0;0;5;134;60;74;0;7;16;20;18;13;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820187H;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820189K;ECOLE PRIMAIRE PUBLIQUE;HAMEAU DE MATHALY;PUBLIC;0;0;7;151;51;100;0;18;18;20;31;13;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820189K;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820193P;ECOLE PRIMAIRE PUBLIQUE;FIRMIN BOUISSET;PUBLIC;0;0;7;155;47;108;0;18;21;28;15;26;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820193P;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820581L;ECOLE PRIMAIRE PRIVEE;STE  FAMILLE J. D'ARC;PRIVE;0;0;8;170;58;112;0;19;19;19;26;29;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820581L;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820763J;ECOLE ELEMENTAIRE PUBLIQUE;SARLAC;PUBLIC;1;0;12;183;0;175;8;41;26;32;37;39;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820763J;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOISSAC;0820778A;ECOLE PRIMAIRE PUBLIQUE;MONTEBELLO;PUBLIC;1;0;10;157;66;86;5;16;21;17;22;10;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOISSAC-0820778A;82200
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MOLIERES;0820802B;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;86;32;54;0;15;9;13;12;5;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MOLIERES-0820802B;82220
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONBEQUI;0820636W;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;0;0;4;78;30;48;0;12;8;7;8;13;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONBEQUI-0820636W;82170
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONCLAR-DE-QUERCY;0820583N;ECOLE ELEMENTAIRE PRIVEE;SAINT JOSEPH;PRIVE;0;0;5;109;30;79;0;13;15;15;17;19;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONCLAR-DE-QUERCY-0820583N;82230
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONCLAR-DE-QUERCY;0820767N;ECOLE PRIMAIRE PUBLIQUE;LA ROSE DES VENTS;PUBLIC;0;0;7;154;50;104;0;19;20;16;25;24;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONCLAR-DE-QUERCY-0820767N;82230
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAIGU-DE-QUERCY;0820803C;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;0;0;4;95;28;67;0;8;14;19;13;13;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAIGU-DE-QUERCY-0820803C;82150
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820219T;ECOLE PRIMAIRE D'APPLICATION;MARCEL GUERRET;PUBLIC;0;0;8;199;69;130;0;26;21;29;24;30;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820219T;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820221V;ECOLE MATERNELLE PUBLIQUE;ALEXANDRE 1ER;PUBLIC;1;0;5;99;99;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820221V;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820224Y;ECOLE MATERNELLE PUBLIQUE;FRANCOISE DOLTO;PUBLIC;1;0;6;115;115;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820224Y;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820376N;ECOLE PRIMAIRE PUBLIQUE;LEO FERRE;PUBLIC;0;0;8;200;78;122;0;27;26;20;25;24;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820376N;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820381U;ECOLE ELEMENTAIRE PUBLIQUE;JULES GUESDE;PUBLIC;1;0;10;161;0;161;0;35;29;34;22;41;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820381U;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820383W;ECOLE MATERNELLE PUBLIQUE;JULES GUESDE;PUBLIC;1;0;4;96;96;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820383W;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820384X;ECOLE ELEMENTAIRE PUBLIQUE;LALANDE;PUBLIC;0;0;10;224;0;212;12;32;35;48;51;46;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820384X;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820386Z;ECOLE MATERNELLE PUBLIQUE;HUGUES AUFRAY LA FOBIO;PUBLIC;0;0;4;109;109;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820386Z;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820387A;ECOLE ELEMENTAIRE PUBLIQUE;JEAN MALRIEU;PUBLIC;1;0;10;153;0;141;12;21;38;27;22;33;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820387A;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820389C;ECOLE MATERNELLE PUBLIQUE;JEAN MALRIEU;PUBLIC;1;0;4;97;97;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820389C;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820390D;ECOLE ELEMENTAIRE PUBLIQUE;JACQUES BREL;PUBLIC;1;0;12;213;0;200;13;28;41;34;55;42;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820390D;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820391E;ECOLE MATERNELLE PUBLIQUE;JACQUES BREL;PUBLIC;1;0;5;102;102;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820391E;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820395J;ECOLE ELEMENTAIRE  PUBLIQUE;CAMILLE CLAUDEL;PUBLIC;0;0;11;247;0;247;0;42;47;50;54;54;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820395J;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820397L;ECOLE MATERNELLE PUBLIQUE;CAMILLE CLAUDEL POMPONNE;PUBLIC;0;0;5;109;109;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820397L;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820399N;ECOLE ELEMENTAIRE PUBLIQUE;HUGUES PANASSIE;PUBLIC;0;0;7;146;0;146;0;24;33;18;29;42;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820399N;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820400P;ECOLE MATERNELLE PUBLIQUE;FRANCIS JOURDAIN;PUBLIC;0;0;3;60;60;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820400P;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820401R;ECOLE MATERNELLE PUBLIQUE;HUGUES PANASSIE;PUBLIC;0;0;2;47;47;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820401R;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820402S;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;PUBLIC;0;0;6;129;0;129;0;15;24;28;26;36;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820402S;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820404U;ECOLE MATERNELLE PUBLIQUE;VILLEBOURBON;PUBLIC;0;0;4;95;95;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820404U;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820407X;ECOLE  PRIMAIRE PUBLIQUE;BIRAC;PUBLIC;0;0;7;194;75;119;0;31;24;16;26;22;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820407X;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820410A;ECOLE PRIMAIRE PUBLIQUE;PIERRE GAMARRA GASSERAS;PUBLIC;0;0;6;135;51;71;13;14;17;16;18;6;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820410A;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820414E;ECOLE ELEMENTAIRE PUBLIQUE;DE FONNEUVE;PUBLIC;0;0;6;135;0;135;0;22;26;28;30;29;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820414E;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820415F;ECOLE MATERNELLE PUBLIQUE;FONNEUVE;PUBLIC;0;0;3;81;81;0;0;0;0;0;0;0;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820415F;82000
2020;OCCITANIE;TOULOUSE;TARN-ET-GARONNE;MONTAUBAN;0820585R;ECOLE PRIMAIRE PRIVEE;SAINTE-MARIE STE.FAMILLE;PRIVE;0;0;7;167;51;116;0;29;20;25;20;22;80-OCCITANIE-TOULOUSE-TARN-ET-GARONNE-MONTAUBAN-0820585R;82000
