année;académie;code région;libellé région;série;inscrits;inscrits filles;présents;présents filles;admis;admis filles;admis sans mention;admis mention assez bien;admis mention bien;admis mention très bien;genre;âge;présence;admissibilité;admissibilité détails;Résultats;Effectifs
2015;TOULOUSE;76;Occitanie;Serie professionnelle;1860;746.0;1668.0;665.0;1294.0;541.0;744.0;457.0;89.0;4.0;Garçons;16 ans;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;37
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;22
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;63
2015;TOULOUSE;76;Occitanie;Serie generale;270;130.0;230.0;108.0;114.0;55.0;79.0;28.0;7.0;0.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;39
2015;TOULOUSE;76;Occitanie;Serie professionnelle;496;209.0;336.0;147.0;231.0;107.0;151.0;65.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;70
2015;TOULOUSE;76;Occitanie;Serie professionnelle;496;209.0;336.0;147.0;231.0;107.0;151.0;65.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;999
2016;MONTPELLIER;76;Occitanie;Serie generale;25437;12992.0;25200.0;12895.0;22645.0;11896.0;6914.0;6666.0;5603.0;3462.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;1253
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;45
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1084;433.0;1050.0;421.0;915.0;376.0;424.0;373.0;110.0;8.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;90
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;262
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;13
2016;MONTPELLIER;76;Occitanie;Serie generale;4631;2070.0;4244.0;1914.0;2515.0;1211.0;1842.0;528.0;122.0;23.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;266
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;1501;561.0;1363.0;514.0;1081.0;421.0;564.0;406.0;103.0;8.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;93
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;4
2016;MONTPELLIER;76;Occitanie;Serie generale;284;122.0;227.0;95.0;113.0;47.0;89.0;18.0;6.0;0.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;52
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;39
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;42
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;63
2016;MONTPELLIER;76;Occitanie;Serie professionnelle;312;109.0;221.0;75.0;160.0;56.0;102.0;43.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;3035
2016;TOULOUSE;76;Occitanie;Serie generale;27028;13936.0;26913.0;13886.0;24961.0;13108.0;6191.0;7272.0;6711.0;4787.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;3691
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;4
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1223;488.0;1192.0;474.0;1044.0;432.0;472.0;409.0;154.0;9.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;294
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;21
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;92
2016;TOULOUSE;76;Occitanie;Serie generale;3770;1717.0;3592.0;1631.0;2366.0;1123.0;1587.0;599.0;149.0;31.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;508
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;283
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;4
2016;TOULOUSE;76;Occitanie;Serie professionnelle;1996;756.0;1758.0;667.0;1399.0;556.0;739.0;503.0;144.0;13.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;89
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;4836
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;122
2017;MONTPELLIER;76;Occitanie;Serie generale;25654;13035.0;25403.0;12913.0;22918.0;11959.0;3124.0;5079.0;6484.0;8231.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;3395
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;100
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1158;439.0;1130.0;426.0;971.0;383.0;277.0;296.0;303.0;95.0;Garçons;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;187
2017;MONTPELLIER;76;Occitanie;Serie generale;4113;1867.0;3767.0;1725.0;2322.0;1167.0;963.0;880.0;356.0;123.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;142
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1442;558.0;1329.0;511.0;1063.0;428.0;330.0;359.0;291.0;83.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;108
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;1442;558.0;1329.0;511.0;1063.0;428.0;330.0;359.0;291.0;83.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;44
2017;MONTPELLIER;76;Occitanie;Serie generale;224;92.0;187.0;78.0;99.0;51.0;41.0;35.0;18.0;5.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;19
2017;MONTPELLIER;76;Occitanie;Serie generale;224;92.0;187.0;78.0;99.0;51.0;41.0;35.0;18.0;5.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;2
2017;MONTPELLIER;76;Occitanie;Serie generale;224;92.0;187.0;78.0;99.0;51.0;41.0;35.0;18.0;5.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;14
2017;MONTPELLIER;76;Occitanie;Serie generale;224;92.0;187.0;78.0;99.0;51.0;41.0;35.0;18.0;5.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;61
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;258;90.0;220.0;72.0;105.0;43.0;31.0;44.0;19.0;11.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;21
2017;MONTPELLIER;76;Occitanie;Serie professionnelle;258;90.0;220.0;72.0;105.0;43.0;31.0;44.0;19.0;11.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;20
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;70
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Garçons;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_garcons;160
2017;TOULOUSE;76;Occitanie;Serie professionnelle;1337;501.0;1287.0;479.0;1057.0;409.0;367.0;372.0;255.0;63.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;35
2017;TOULOUSE;76;Occitanie;Serie generale;3338;1462.0;3192.0;1399.0;2190.0;1008.0;1043.0;719.0;331.0;97.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;332
2017;TOULOUSE;76;Occitanie;Serie generale;3338;1462.0;3192.0;1399.0;2190.0;1008.0;1043.0;719.0;331.0;97.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;391
2017;TOULOUSE;76;Occitanie;Serie generale;3338;1462.0;3192.0;1399.0;2190.0;1008.0;1043.0;719.0;331.0;97.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;387
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;248
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;118
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;340
2017;TOULOUSE;76;Occitanie;Serie professionnelle;2112;807.0;1881.0;723.0;1457.0;584.0;612.0;537.0;262.0;46.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;25
2017;TOULOUSE;76;Occitanie;Serie generale;203;81.0;171.0;68.0;104.0;48.0;53.0;31.0;15.0;5.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;19
2017;TOULOUSE;76;Occitanie;Serie professionnelle;345;136.0;276.0;102.0;178.0;75.0;66.0;65.0;36.0;11.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;12
2017;TOULOUSE;76;Occitanie;Serie professionnelle;345;136.0;276.0;102.0;178.0;75.0;66.0;65.0;36.0;11.0;Filles;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_filles;34
2018;MONTPELLIER;76;Occitanie;Serie generale;25778;13182.0;25574.0;13104.0;22580.0;11902.0;4068.0;5600.0;6323.0;6589.0;Filles;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_filles;78
2018;MONTPELLIER;76;Occitanie;Serie generale;25778;13182.0;25574.0;13104.0;22580.0;11902.0;4068.0;5600.0;6323.0;6589.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;3037
2018;MONTPELLIER;76;Occitanie;Serie generale;25778;13182.0;25574.0;13104.0;22580.0;11902.0;4068.0;5600.0;6323.0;6589.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2570
2018;MONTPELLIER;76;Occitanie;Serie professionnelle;1322;468.0;1290.0;460.0;1113.0;417.0;309.0;381.0;310.0;113.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;58
2018;MONTPELLIER;76;Occitanie;Serie generale;3530;1587.0;3251.0;1468.0;1866.0;903.0;945.0;597.0;247.0;77.0;Filles;16 ans;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;290
2018;MONTPELLIER;76;Occitanie;Serie generale;3530;1587.0;3251.0;1468.0;1866.0;903.0;945.0;597.0;247.0;77.0;Filles;16 ans;Non présents;Non présents;f. Non présents;non_presents_filles;119
2018;MONTPELLIER;76;Occitanie;Serie generale;3530;1587.0;3251.0;1468.0;1866.0;903.0;945.0;597.0;247.0;77.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;565
2018;MONTPELLIER;76;Occitanie;Serie generale;3530;1587.0;3251.0;1468.0;1866.0;903.0;945.0;597.0;247.0;77.0;Garçons;16 ans;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;34
2018;MONTPELLIER;76;Occitanie;Serie professionnelle;1364;535.0;1277.0;499.0;1001.0;401.0;402.0;352.0;207.0;40.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;19
2018;MONTPELLIER;76;Occitanie;Serie professionnelle;1364;535.0;1277.0;499.0;1001.0;401.0;402.0;352.0;207.0;40.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;254
2018;MONTPELLIER;76;Occitanie;Serie professionnelle;1364;535.0;1277.0;499.0;1001.0;401.0;402.0;352.0;207.0;40.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;208
2018;MONTPELLIER;76;Occitanie;Serie generale;191;93.0;160.0;74.0;85.0;34.0;42.0;29.0;9.0;5.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;7
2018;MONTPELLIER;76;Occitanie;Serie generale;191;93.0;160.0;74.0;85.0;34.0;42.0;29.0;9.0;5.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;35
2018;MONTPELLIER;76;Occitanie;Serie generale;191;93.0;160.0;74.0;85.0;34.0;42.0;29.0;9.0;5.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;22
2018;MONTPELLIER;76;Occitanie;Serie professionnelle;190;44.0;167.0;38.0;83.0;27.0;38.0;26.0;18.0;1.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;4
2018;MONTPELLIER;76;Occitanie;Serie professionnelle;190;44.0;167.0;38.0;83.0;27.0;38.0;26.0;18.0;1.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;73
2018;TOULOUSE;76;Occitanie;Serie generale;27596;14123.0;27455.0;14050.0;25005.0;13152.0;4239.0;5716.0;7167.0;7883.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;3001
2018;TOULOUSE;76;Occitanie;Serie professionnelle;1419;486.0;1369.0;469.0;1121.0;403.0;357.0;421.0;280.0;63.0;Garçons;15 ans ou moins;Non présents;Non présents;f. Non présents;non_presents_garcons;33
2018;TOULOUSE;76;Occitanie;Serie professionnelle;1906;732.0;1695.0;637.0;1273.0;507.0;508.0;488.0;236.0;41.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;116
2018;TOULOUSE;76;Occitanie;Serie professionnelle;1906;732.0;1695.0;637.0;1273.0;507.0;508.0;488.0;236.0;41.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;130
2018;TOULOUSE;76;Occitanie;Serie generale;165;64.0;134.0;54.0;81.0;33.0;48.0;21.0;11.0;1.0;Filles;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;1
2018;TOULOUSE;76;Occitanie;Serie generale;165;64.0;134.0;54.0;81.0;33.0;48.0;21.0;11.0;1.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;27
2018;TOULOUSE;76;Occitanie;Serie professionnelle;267;100.0;210.0;74.0;130.0;46.0;58.0;42.0;21.0;9.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;15
2018;TOULOUSE;76;Occitanie;Serie professionnelle;267;100.0;210.0;74.0;130.0;46.0;58.0;42.0;21.0;9.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;7
2018;TOULOUSE;76;Occitanie;Serie professionnelle;267;100.0;210.0;74.0;130.0;46.0;58.0;42.0;21.0;9.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;31
2018;TOULOUSE;76;Occitanie;Serie professionnelle;267;100.0;210.0;74.0;130.0;46.0;58.0;42.0;21.0;9.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;28
2018;TOULOUSE;76;Occitanie;Serie professionnelle;267;100.0;210.0;74.0;130.0;46.0;58.0;42.0;21.0;9.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;22
2018;TOULOUSE;76;Occitanie;Serie professionnelle;267;100.0;210.0;74.0;130.0;46.0;58.0;42.0;21.0;9.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;14
2019;MONTPELLIER;76;Occitanie;Serie generale;26341;13363.0;26095.0;13236.0;23696.0;12356.0;5004.0;6258.0;6272.0;6162.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;3048
2019;MONTPELLIER;76;Occitanie;Serie generale;26341;13363.0;26095.0;13236.0;23696.0;12356.0;5004.0;6258.0;6272.0;6162.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;2734
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;1478;510.0;1433.0;496.0;1223.0;431.0;485.0;441.0;239.0;58.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;151
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;1478;510.0;1433.0;496.0;1223.0;431.0;485.0;441.0;239.0;58.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;151
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;1478;510.0;1433.0;496.0;1223.0;431.0;485.0;441.0;239.0;58.0;Garçons;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;334
2019;MONTPELLIER;76;Occitanie;Serie generale;3169;1497.0;2886.0;1373.0;1890.0;951.0;1084.0;559.0;193.0;54.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;106
2019;MONTPELLIER;76;Occitanie;Serie generale;182;83.0;147.0;66.0;90.0;37.0;59.0;24.0;7.0;0.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;28
2019;MONTPELLIER;76;Occitanie;Serie generale;182;83.0;147.0;66.0;90.0;37.0;59.0;24.0;7.0;0.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;33
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;148;50.0;116.0;35.0;72.0;22.0;35.0;22.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;11
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;148;50.0;116.0;35.0;72.0;22.0;35.0;22.0;13.0;2.0;Filles;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis mention bien filles;4
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;148;50.0;116.0;35.0;72.0;22.0;35.0;22.0;13.0;2.0;Garçons;17 ans ou plus;Non présents;Non présents;f. Non présents;non_presents_garcons;17
2019;MONTPELLIER;76;Occitanie;Serie professionnelle;148;50.0;116.0;35.0;72.0;22.0;35.0;22.0;13.0;2.0;Garçons;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_garcons;31
2019;TOULOUSE;76;Occitanie;Serie generale;28092;14185.0;27938.0;14107.0;25464.0;13154.0;5062.0;6277.0;7038.0;7087.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;3022
2019;TOULOUSE;76;Occitanie;Serie generale;28092;14185.0;27938.0;14107.0;25464.0;13154.0;5062.0;6277.0;7038.0;7087.0;Filles;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis mention bien filles;3653
2019;TOULOUSE;76;Occitanie;Serie generale;2589;1132.0;2405.0;1061.0;1541.0;719.0;881.0;464.0;161.0;35.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;342
2019;TOULOUSE;76;Occitanie;Serie generale;2589;1132.0;2405.0;1061.0;1541.0;719.0;881.0;464.0;161.0;35.0;Garçons;16 ans;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;258
2019;TOULOUSE;76;Occitanie;Serie professionnelle;1903;704.0;1651.0;618.0;1191.0;463.0;673.0;355.0;142.0;21.0;Filles;16 ans;Présents;Admis;b. Admis mention bien;admis mention bien filles;66
2019;TOULOUSE;76;Occitanie;Serie professionnelle;1903;704.0;1651.0;618.0;1191.0;463.0;673.0;355.0;142.0;21.0;Filles;16 ans;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;11
2019;TOULOUSE;76;Occitanie;Serie professionnelle;1903;704.0;1651.0;618.0;1191.0;463.0;673.0;355.0;142.0;21.0;Garçons;16 ans;Présents;Non admis;e. Non admis;non_admis_garcons;305
2019;TOULOUSE;76;Occitanie;Serie generale;144;62.0;113.0;49.0;52.0;21.0;25.0;20.0;6.0;1.0;Filles;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis sans mention filles;10
2019;TOULOUSE;76;Occitanie;Serie generale;144;62.0;113.0;49.0;52.0;21.0;25.0;20.0;6.0;1.0;Filles;17 ans ou plus;Présents;Non admis;e. Non admis;non_admis_filles;28
2019;TOULOUSE;76;Occitanie;Serie generale;144;62.0;113.0;49.0;52.0;21.0;25.0;20.0;6.0;1.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;15
2020;MONTPELLIER;76;Occitanie;Serie generale;27035;13721.0;27008.0;13712.0;25770.0;13269.0;4412.0;4998.0;7296.0;9064.0;Filles;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis mention très bien filles;5445
2020;MONTPELLIER;76;Occitanie;Serie generale;27035;13721.0;27008.0;13712.0;25770.0;13269.0;4412.0;4998.0;7296.0;9064.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;443
2020;MONTPELLIER;76;Occitanie;Serie professionnelle;1770;631.0;1767.0;631.0;1638.0;596.0;432.0;440.0;502.0;264.0;Filles;15 ans ou moins;Présents;Admis;d. Admis sans mention;admis sans mention filles;136
2020;MONTPELLIER;76;Occitanie;Serie professionnelle;1770;631.0;1767.0;631.0;1638.0;596.0;432.0;440.0;502.0;264.0;Filles;15 ans ou moins;Présents;Non admis;e. Non admis;non_admis_filles;35
2020;MONTPELLIER;76;Occitanie;Serie generale;2791;1245.0;2769.0;1237.0;2152.0;1007.0;1064.0;603.0;362.0;123.0;Filles;16 ans;Présents;Admis;d. Admis sans mention;admis sans mention filles;464
2020;MONTPELLIER;76;Occitanie;Serie generale;2791;1245.0;2769.0;1237.0;2152.0;1007.0;1064.0;603.0;362.0;123.0;Garçons;16 ans;Non présents;Non présents;f. Non présents;non_presents_garcons;14
2020;MONTPELLIER;76;Occitanie;Serie generale;2791;1245.0;2769.0;1237.0;2152.0;1007.0;1064.0;603.0;362.0;123.0;Filles;16 ans;Présents;Non admis;e. Non admis;non_admis_filles;230
2020;MONTPELLIER;76;Occitanie;Serie generale;2791;1245.0;2769.0;1237.0;2152.0;1007.0;1064.0;603.0;362.0;123.0;Garçons;16 ans;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;600
2020;MONTPELLIER;76;Occitanie;Serie generale;144;62.0;123.0;50.0;86.0;31.0;44.0;21.0;14.0;7.0;Filles;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;6
2020;MONTPELLIER;76;Occitanie;Serie generale;144;62.0;123.0;50.0;86.0;31.0;44.0;21.0;14.0;7.0;Garçons;17 ans ou plus;Présents;Admis;c. Admis mention assez bien;admis_mention_assez_bien_garcons;15
2020;MONTPELLIER;76;Occitanie;Serie generale;144;62.0;123.0;50.0;86.0;31.0;44.0;21.0;14.0;7.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;3
2020;MONTPELLIER;76;Occitanie;Serie professionnelle;163;44.0;74.0;28.0;61.0;26.0;24.0;19.0;15.0;3.0;Garçons;17 ans ou plus;Présents;Admis;d. Admis sans mention;admis_sans_mention_garcons;11
2020;MONTPELLIER;76;Occitanie;Serie professionnelle;163;44.0;74.0;28.0;61.0;26.0;24.0;19.0;15.0;3.0;Garçons;17 ans ou plus;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;9
2020;MONTPELLIER;76;Occitanie;Serie professionnelle;163;44.0;74.0;28.0;61.0;26.0;24.0;19.0;15.0;3.0;Garçons;17 ans ou plus;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;2
2020;TOULOUSE;76;Occitanie;Serie generale;28952;14863.0;28922.0;14847.0;27267.0;14249.0;3839.0;4867.0;7788.0;10773.0;Filles;15 ans ou moins;Présents;Admis;c. Admis mention assez bien;admis mention assez bien filles;2254
2020;TOULOUSE;76;Occitanie;Serie generale;28952;14863.0;28922.0;14847.0;27267.0;14249.0;3839.0;4867.0;7788.0;10773.0;Garçons;15 ans ou moins;Présents;Admis;b. Admis mention bien;admis_mention_bien_garcons;3844
2020;TOULOUSE;76;Occitanie;Serie generale;28952;14863.0;28922.0;14847.0;27267.0;14249.0;3839.0;4867.0;7788.0;10773.0;Garçons;15 ans ou moins;Présents;Admis;a. Admis mention très bien;admis_mention_tres_bien_garcons;4338
